DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-09-02,18:00,42024.0,42024.0,42024.0,42024.0,1
2024-09-02,18:06,42015.0,42015.0,42015.0,42015.0,1
2024-09-02,18:18,42000.0,42000.0,42000.0,42000.0,1
2024-09-02,18:25,41995.0,41995.0,41995.0,41995.0,1
2024-09-02,18:26,41992.0,41992.0,41992.0,41992.0,1
2024-09-02,19:00,41982.0,41982.0,41982.0,41982.0,1
2024-09-02,19:11,41982.0,41982.0,41982.0,41982.0,1
2024-09-02,19:14,41966.0,41966.0,41966.0,41966.0,1
2024-09-02,19:19,41975.0,41975.0,41975.0,41975.0,1
2024-09-02,19:22,41965.0,41965.0,41961.0,41961.0,2
2024-09-02,19:29,41967.0,41967.0,41967.0,41967.0,1
2024-09-02,19:37,41980.0,41980.0,41980.0,41980.0,1
2024-09-02,19:45,41983.0,41983.0,41983.0,41983.0,1
2024-09-02,19:54,41979.0,41979.0,41979.0,41979.0,1
2024-09-02,20:09,41965.0,41965.0,41965.0,41965.0,1
2024-09-02,20:13,41977.0,41977.0,41977.0,41977.0,1
2024-09-02,20:27,41992.0,41992.0,41992.0,41992.0,1
2024-09-02,20:31,41989.0,41989.0,41989.0,41989.0,1
2024-09-02,20:32,41984.0,41984.0,41984.0,41984.0,1
2024-09-02,20:54,41969.0,41969.0,41969.0,41969.0,5
2024-09-02,20:59,41972.0,41972.0,41972.0,41972.0,1
2024-09-02,21:09,41983.0,41983.0,41983.0,41983.0,1
2024-09-02,21:10,41994.0,41994.0,41994.0,41994.0,1
2024-09-02,21:12,41994.0,41994.0,41994.0,41994.0,1
2024-09-02,21:15,41998.0,41999.0,41998.0,41999.0,3
2024-09-02,21:19,42000.0,42000.0,42000.0,42000.0,1
2024-09-02,21:46,41999.0,42000.0,41999.0,42000.0,3
2024-09-02,21:49,42005.0,42005.0,42005.0,42005.0,1
2024-09-02,22:01,42002.0,42002.0,42002.0,42002.0,1
2024-09-02,22:12,42000.0,42000.0,42000.0,42000.0,1
2024-09-02,22:34,42002.0,42002.0,42002.0,42002.0,1
2024-09-02,22:59,41982.0,41982.0,41982.0,41982.0,1
2024-09-02,23:01,41965.0,41965.0,41955.0,41961.0,5
2024-09-02,23:04,41961.0,41961.0,41960.0,41960.0,4
2024-09-02,23:05,41950.0,41950.0,41950.0,41950.0,1
2024-09-02,23:07,41946.0,41946.0,41946.0,41946.0,1
2024-09-02,23:08,41949.0,41949.0,41949.0,41949.0,1
2024-09-02,23:10,41946.0,41946.0,41946.0,41946.0,1
