DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-09-29,18:00,20198.25,20206.75,20190.0,20205.25,892
2024-09-29,18:01,20205.25,20210.25,20195.5,20199.5,707
2024-09-29,18:02,20200.0,20201.0,20176.25,20177.25,826
2024-09-29,18:03,20176.5,20176.5,20157.5,20172.25,1398
2024-09-29,18:04,20172.75,20187.5,20169.0,20183.25,671
2024-09-29,18:05,20182.75,20189.25,20181.75,20187.75,499
2024-09-29,18:06,20187.25,20191.25,20186.75,20190.0,201
2024-09-29,18:07,20189.0,20205.0,20187.75,20201.25,474
2024-09-29,18:08,20201.75,20213.25,20200.25,20208.0,620
2024-09-29,18:09,20208.0,20208.0,20199.5,20205.75,293
2024-09-29,18:10,20205.5,20213.0,20203.5,20211.25,326
2024-09-29,18:11,20210.75,20224.5,20210.75,20222.5,731
2024-09-29,18:12,20222.5,20232.25,20222.25,20228.25,610
2024-09-29,18:13,20227.0,20232.0,20224.0,20228.75,338
2024-09-29,18:14,20228.0,20229.75,20223.0,20226.75,314
2024-09-29,18:15,20227.25,20233.25,20221.5,20225.0,408
2024-09-29,18:16,20225.75,20228.25,20222.5,20223.75,210
2024-09-29,18:17,20223.75,20225.0,20222.0,20222.0,108
2024-09-29,18:18,20222.25,20229.0,20221.75,20225.25,156
2024-09-29,18:19,20225.5,20225.5,20222.75,20222.75,151
2024-09-29,18:20,20223.5,20225.5,20218.0,20218.75,276
2024-09-29,18:21,20219.0,20223.5,20219.0,20223.0,166
2024-09-29,18:22,20222.75,20227.5,20221.75,20226.25,200
2024-09-29,18:23,20226.0,20227.0,20224.25,20226.5,146
2024-09-29,18:24,20226.25,20227.0,20224.0,20225.5,98
2024-09-29,18:25,20224.75,20226.25,20216.5,20220.75,233
2024-09-29,18:26,20221.0,20224.0,20218.75,20222.75,181
2024-09-29,18:27,20223.25,20235.0,20222.75,20231.75,524
2024-09-29,18:28,20232.5,20238.0,20230.75,20231.0,369
2024-09-29,18:29,20231.0,20233.75,20227.0,20233.75,321
2024-09-29,18:30,20233.5,20236.0,20230.5,20231.25,270
2024-09-29,18:31,20231.25,20234.25,20230.5,20234.25,78
2024-09-29,18:32,20233.5,20233.75,20229.75,20230.0,129
2024-09-29,18:33,20230.5,20237.25,20230.0,20234.5,201
